ShipmentID,SupplierID,OrderDate,ExpectedDelivery,ActualDelivery,Status
SHP04371,SUP039,2024-04-01,2024-04-14,2024-04-13,Delivered
SHP04372,SUP051,2024-01-22,2024-01-30,2024-02-07,Delayed
SHP04373,SUP012,2024-01-23,2024-02-03,2024-02-10,Delayed
SHP04374,SUP079,2024-06-26,2024-07-08,2024-07-08,Delivered
SHP04375,SUP095,2024-06-02,2024-06-13,2024-06-19,Delayed
SHP04376,SUP055,2024-02-10,2024-02-18,2024-02-24,Delayed
SHP04377,SUP078,2024-01-06,2024-01-15,2024-01-23,Delayed
SHP04378,SUP011,2024-04-07,2024-04-15,2024-04-21,Delayed
SHP04379,SUP026,2024-02-06,2024-02-15,2024-02-19,Delayed
SHP04380,SUP042,2024-02-27,2024-03-07,2024-03-08,Delayed
SHP04381,SUP027,2024-04-18,2024-04-26,2024-04-24,Delivered
SHP04382,SUP011,2024-04-25,2024-05-08,2024-05-08,Delivered
SHP04383,SUP038,2024-04-10,2024-04-23,2024-04-28,Delayed
SHP04384,SUP098,2024-02-21,2024-02-28,2024-02-29,Delayed
SHP04385,SUP043,2024-04-04,2024-04-15,2024-04-22,Delayed
SHP04386,SUP019,2024-02-05,2024-02-18,2024-02-25,Delayed
SHP04387,SUP064,2024-06-14,2024-06-24,2024-06-23,Delivered
SHP04388,SUP006,2024-04-18,2024-04-26,2024-05-01,Delayed
SHP04389,SUP046,2024-01-22,2024-01-31,2024-02-04,Delayed
SHP04390,SUP042,2024-02-19,2024-02-27,2024-03-06,Delayed
SHP04391,SUP092,2024-04-29,2024-05-10,2024-05-17,Delayed
SHP04392,SUP065,2024-05-28,2024-06-09,2024-06-15,Delayed
SHP04393,SUP099,2024-01-22,2024-02-04,2024-02-03,Delivered
SHP04394,SUP072,2024-01-29,2024-02-11,2024-02-13,Delayed
SHP04395,SUP059,2024-04-18,2024-05-01,2024-05-04,Delayed
SHP04396,SUP052,2024-06-28,2024-07-07,2024-07-06,Delivered
SHP04397,SUP047,2024-06-21,2024-07-01,2024-06-30,Delivered
SHP04398,SUP007,2024-04-14,2024-04-28,2024-05-05,Delayed
SHP04399,SUP011,2024-03-16,2024-03-26,2024-03-27,Delayed
SHP04400,SUP061,2024-04-15,2024-04-28,2024-05-03,Delayed
SHP04401,SUP068,2024-03-01,2024-03-11,2024-03-19,Delayed
SHP04402,SUP025,2024-06-16,2024-06-28,2024-06-30,Delayed
SHP04403,SUP012,2024-02-19,2024-03-03,2024-03-09,Delayed
SHP04404,SUP026,2024-05-30,2024-06-06,2024-06-07,Delayed
SHP04405,SUP012,2024-04-06,2024-04-15,2024-04-15,Delivered
SHP04406,SUP043,2024-06-17,2024-06-29,2024-07-06,Delayed
SHP04407,SUP051,2024-04-18,2024-05-02,2024-05-07,Delayed
SHP04408,SUP037,2024-02-04,2024-02-13,2024-02-11,Delivered
SHP04409,SUP046,2024-04-03,2024-04-17,2024-04-23,Delayed
SHP04410,SUP053,2024-03-25,2024-04-07,2024-04-08,Delayed
SHP04411,SUP088,2024-01-26,2024-02-07,2024-02-15,Delayed
SHP04412,SUP080,2024-02-16,2024-02-29,2024-03-06,Delayed
SHP04413,SUP013,2024-05-23,2024-06-06,2024-06-11,Delayed
SHP04414,SUP089,2024-06-25,2024-07-09,2024-07-09,Delivered
SHP04415,SUP054,2024-03-05,2024-03-17,2024-03-17,Delivered
SHP04416,SUP057,2024-06-12,2024-06-25,2024-07-01,Delayed
SHP04417,SUP004,2024-05-02,2024-05-09,2024-05-09,Delivered
SHP04418,SUP075,2024-01-01,2024-01-10,2024-01-11,Delayed
SHP04419,SUP096,2024-03-21,2024-04-02,2024-04-08,Delayed
SHP04420,SUP049,2024-06-11,2024-06-18,2024-06-27,Delayed
SHP04421,SUP007,2024-02-15,2024-02-23,2024-02-24,Delayed
SHP04422,SUP011,2024-06-26,2024-07-09,2024-07-17,Delayed
SHP04423,SUP092,2024-03-03,2024-03-14,2024-03-14,Delivered
SHP04424,SUP054,2024-04-08,2024-04-20,2024-04-24,Delayed
SHP04425,SUP087,2024-06-02,2024-06-12,2024-06-15,Delayed
SHP04426,SUP045,2024-03-28,2024-04-04,2024-04-02,Delivered
SHP04427,SUP023,2024-02-17,2024-02-24,2024-03-02,Delayed
SHP04428,SUP028,2024-05-13,2024-05-25,2024-05-30,Delayed
SHP04429,SUP057,2024-05-04,2024-05-18,2024-05-16,Delivered
SHP04430,SUP026,2024-04-10,2024-04-17,2024-04-18,Delayed
SHP04431,SUP025,2024-03-03,2024-03-11,2024-03-14,Delayed
SHP04432,SUP054,2024-04-01,2024-04-08,2024-04-11,Delayed
SHP04433,SUP029,2024-06-11,2024-06-22,2024-06-26,Delayed
SHP04434,SUP083,2024-06-07,2024-06-18,2024-06-26,Delayed
SHP04435,SUP097,2024-01-15,2024-01-29,2024-02-07,Delayed
SHP04436,SUP036,2024-01-03,2024-01-16,2024-01-18,Delayed
SHP04437,SUP014,2024-03-24,2024-04-06,2024-04-08,Delayed
SHP04438,SUP078,2024-04-04,2024-04-18,2024-04-19,Delayed
SHP04439,SUP035,2024-02-15,2024-02-25,2024-02-28,Delayed
SHP04440,SUP030,2024-03-11,2024-03-19,2024-03-23,Delayed
SHP04441,SUP092,2024-05-21,2024-06-01,2024-06-08,Delayed
SHP04442,SUP017,2024-01-14,2024-01-28,2024-02-04,Delayed
SHP04443,SUP067,2024-02-05,2024-02-17,2024-02-15,Delivered
SHP04444,SUP080,2024-06-18,2024-06-27,2024-07-03,Delayed
SHP04445,SUP030,2024-01-31,2024-02-09,2024-02-14,Delayed
SHP04446,SUP093,2024-05-20,2024-05-29,2024-06-02,Delayed
SHP04447,SUP045,2024-06-04,2024-06-17,2024-06-23,Delayed
SHP04448,SUP079,2024-05-17,2024-05-29,2024-05-29,Delivered
SHP04449,SUP089,2024-06-24,2024-07-01,2024-07-08,Delayed
SHP04450,SUP051,2024-02-16,2024-02-28,2024-02-29,Delayed
SHP04451,SUP047,2024-04-11,2024-04-18,2024-04-22,Delayed
SHP04452,SUP053,2024-06-04,2024-06-13,2024-06-16,Delayed
SHP04453,SUP064,2024-04-16,2024-04-26,2024-04-25,Delivered
SHP04454,SUP038,2024-04-23,2024-05-03,2024-05-02,Delivered
SHP04455,SUP064,2024-02-18,2024-03-03,2024-03-10,Delayed
SHP04456,SUP087,2024-04-15,2024-04-22,2024-04-26,Delayed
SHP04457,SUP089,2024-01-02,2024-01-11,2024-01-17,Delayed
SHP04458,SUP007,2024-06-28,2024-07-10,2024-07-18,Delayed
SHP04459,SUP022,2024-02-01,2024-02-11,2024-02-20,Delayed
SHP04460,SUP081,2024-05-20,2024-05-27,2024-06-02,Delayed
SHP04461,SUP082,2024-03-25,2024-04-08,2024-04-12,Delayed
SHP04462,SUP041,2024-06-13,2024-06-25,2024-07-03,Delayed
SHP04463,SUP074,2024-06-09,2024-06-18,2024-06-23,Delayed
SHP04464,SUP010,2024-01-23,2024-01-31,2024-02-07,Delayed
SHP04465,SUP057,2024-03-21,2024-03-30,2024-03-30,Delivered
SHP04466,SUP007,2024-03-01,2024-03-14,2024-03-12,Delivered
SHP04467,SUP050,2024-05-08,2024-05-17,2024-05-21,Delayed
SHP04468,SUP091,2024-04-28,2024-05-12,2024-05-17,Delayed
SHP04469,SUP052,2024-05-01,2024-05-13,2024-05-12,Delivered
SHP04470,SUP033,2024-03-29,2024-04-12,2024-04-18,Delayed
SHP04471,SUP001,2024-02-12,2024-02-24,2024-02-25,Delayed
SHP04472,SUP053,2024-06-09,2024-06-20,2024-06-27,Delayed
SHP04473,SUP060,2024-06-17,2024-06-28,2024-07-06,Delayed
SHP04474,SUP034,2024-02-08,2024-02-20,2024-02-26,Delayed
SHP04475,SUP004,2024-04-07,2024-04-19,2024-04-19,Delivered
SHP04476,SUP017,2024-01-24,2024-02-01,2024-02-06,Delayed
SHP04477,SUP004,2024-01-07,2024-01-15,2024-01-23,Delayed
SHP04478,SUP043,2024-02-03,2024-02-12,2024-02-11,Delivered
SHP04479,SUP090,2024-04-13,2024-04-27,2024-04-27,Delivered
SHP04480,SUP004,2024-06-21,2024-07-04,2024-07-02,Delivered
SHP04481,SUP001,2024-02-17,2024-03-02,2024-03-04,Delayed
SHP04482,SUP071,2024-06-27,2024-07-07,2024-07-08,Delayed
SHP04483,SUP094,2024-01-12,2024-01-26,2024-01-24,Delivered
SHP04484,SUP050,2024-05-30,2024-06-12,2024-06-19,Delayed
SHP04485,SUP073,2024-05-27,2024-06-04,2024-06-10,Delayed
SHP04486,SUP061,2024-05-07,2024-05-16,2024-05-19,Delayed
SHP04487,SUP035,2024-04-23,2024-05-06,2024-05-09,Delayed
SHP04488,SUP008,2024-03-25,2024-04-08,2024-04-16,Delayed
SHP04489,SUP024,2024-03-02,2024-03-09,2024-03-08,Delivered
SHP04490,SUP083,2024-02-28,2024-03-10,2024-03-14,Delayed
SHP04491,SUP036,2024-02-15,2024-02-28,2024-03-08,Delayed
SHP04492,SUP050,2024-02-18,2024-02-28,2024-03-08,Delayed
SHP04493,SUP043,2024-01-10,2024-01-19,2024-01-25,Delayed
SHP04494,SUP027,2024-06-19,2024-07-02,2024-07-05,Delayed
SHP04495,SUP032,2024-02-20,2024-03-03,2024-03-11,Delayed
SHP04496,SUP078,2024-05-09,2024-05-23,2024-05-28,Delayed
SHP04497,SUP018,2024-03-17,2024-03-24,2024-04-02,Delayed
SHP04498,SUP028,2024-01-04,2024-01-15,2024-01-17,Delayed
SHP04499,SUP029,2024-04-07,2024-04-14,2024-04-13,Delivered
SHP04500,SUP016,2024-05-26,2024-06-04,2024-06-05,Delayed
SHP04501,SUP099,2024-05-02,2024-05-16,2024-05-25,Delayed
SHP04502,SUP047,2024-06-19,2024-06-27,2024-06-25,Delivered
SHP04503,SUP059,2024-04-04,2024-04-15,2024-04-13,Delivered
SHP04504,SUP031,2024-04-22,2024-05-06,2024-05-09,Delayed
SHP04505,SUP004,2024-06-26,2024-07-03,2024-07-02,Delivered
SHP04506,SUP037,2024-03-30,2024-04-07,2024-04-10,Delayed
SHP04507,SUP017,2024-05-02,2024-05-12,2024-05-10,Delivered
SHP04508,SUP039,2024-06-07,2024-06-16,2024-06-24,Delayed
SHP04509,SUP048,2024-06-20,2024-06-29,2024-07-06,Delayed
SHP04510,SUP046,2024-04-05,2024-04-16,2024-04-16,Delivered
SHP04511,SUP090,2024-04-15,2024-04-22,2024-04-28,Delayed
SHP04512,SUP048,2024-06-16,2024-06-26,2024-06-25,Delivered
SHP04513,SUP039,2024-01-10,2024-01-22,2024-01-27,Delayed
SHP04514,SUP004,2024-04-07,2024-04-18,2024-04-21,Delayed
SHP04515,SUP030,2024-06-24,2024-07-08,2024-07-17,Delayed
SHP04516,SUP030,2024-05-06,2024-05-18,2024-05-21,Delayed
SHP04517,SUP022,2024-05-12,2024-05-23,2024-05-27,Delayed
SHP04518,SUP075,2024-02-20,2024-02-27,2024-02-29,Delayed
SHP04519,SUP066,2024-05-02,2024-05-12,2024-05-21,Delayed
SHP04520,SUP012,2024-05-08,2024-05-15,2024-05-23,Delayed
SHP04521,SUP094,2024-05-25,2024-06-03,2024-06-04,Delayed
SHP04522,SUP036,2024-03-31,2024-04-12,2024-04-15,Delayed
SHP04523,SUP018,2024-02-03,2024-02-11,2024-02-16,Delayed
SHP04524,SUP090,2024-02-12,2024-02-25,2024-02-26,Delayed
SHP04525,SUP053,2024-01-22,2024-02-05,2024-02-07,Delayed
SHP04526,SUP071,2024-02-21,2024-03-01,2024-03-05,Delayed
SHP04527,SUP001,2024-04-21,2024-04-30,2024-05-03,Delayed
SHP04528,SUP058,2024-03-16,2024-03-28,2024-03-29,Delayed
SHP04529,SUP090,2024-02-19,2024-03-04,2024-03-05,Delayed
SHP04530,SUP087,2024-04-05,2024-04-16,2024-04-23,Delayed
SHP04531,SUP090,2024-06-14,2024-06-23,2024-06-24,Delayed
SHP04532,SUP006,2024-02-06,2024-02-19,2024-02-17,Delivered
SHP04533,SUP070,2024-05-18,2024-05-28,2024-05-30,Delayed
SHP04534,SUP044,2024-01-13,2024-01-22,2024-01-27,Delayed
SHP04535,SUP072,2024-04-26,2024-05-06,2024-05-10,Delayed
SHP04536,SUP024,2024-02-08,2024-02-15,2024-02-17,Delayed
SHP04537,SUP086,2024-02-27,2024-03-12,2024-03-12,Delivered
SHP04538,SUP019,2024-01-23,2024-02-03,2024-02-11,Delayed
SHP04539,SUP018,2024-05-13,2024-05-23,2024-05-21,Delivered
SHP04540,SUP095,2024-02-28,2024-03-08,2024-03-12,Delayed
SHP04541,SUP030,2024-04-14,2024-04-25,2024-05-03,Delayed
SHP04542,SUP042,2024-06-20,2024-07-03,2024-07-03,Delivered
SHP04543,SUP033,2024-02-24,2024-03-06,2024-03-07,Delayed
SHP04544,SUP074,2024-06-05,2024-06-15,2024-06-17,Delayed
SHP04545,SUP012,2024-06-05,2024-06-19,2024-06-28,Delayed
SHP04546,SUP094,2024-01-30,2024-02-09,2024-02-14,Delayed
SHP04547,SUP027,2024-04-24,2024-05-02,2024-05-06,Delayed
SHP04548,SUP039,2024-05-24,2024-06-01,2024-06-07,Delayed
SHP04549,SUP009,2024-04-15,2024-04-26,2024-05-04,Delayed
SHP04550,SUP021,2024-04-15,2024-04-27,2024-04-27,Delivered
SHP04551,SUP076,2024-04-09,2024-04-23,2024-05-01,Delayed
SHP04552,SUP029,2024-05-13,2024-05-25,2024-06-01,Delayed
SHP04553,SUP033,2024-05-05,2024-05-13,2024-05-11,Delivered
SHP04554,SUP062,2024-04-12,2024-04-21,2024-04-19,Delivered
SHP04555,SUP015,2024-04-24,2024-05-01,2024-05-10,Delayed
SHP04556,SUP002,2024-02-08,2024-02-19,2024-02-26,Delayed
SHP04557,SUP052,2024-05-27,2024-06-03,2024-06-01,Delivered
SHP04558,SUP044,2024-01-27,2024-02-04,2024-02-03,Delivered
SHP04559,SUP054,2024-02-27,2024-03-08,2024-03-07,Delivered
SHP04560,SUP018,2024-05-01,2024-05-14,2024-05-18,Delayed
SHP04561,SUP003,2024-05-11,2024-05-22,2024-05-28,Delayed
SHP04562,SUP007,2024-03-17,2024-03-25,2024-03-30,Delayed
SHP04563,SUP043,2024-06-20,2024-07-04,2024-07-05,Delayed
SHP04564,SUP082,2024-05-09,2024-05-18,2024-05-17,Delivered
SHP04565,SUP038,2024-02-14,2024-02-27,2024-02-27,Delivered
SHP04566,SUP037,2024-02-07,2024-02-18,2024-02-25,Delayed
SHP04567,SUP058,2024-05-10,2024-05-21,2024-05-23,Delayed
SHP04568,SUP033,2024-02-21,2024-03-06,2024-03-12,Delayed
SHP04569,SUP059,2024-06-10,2024-06-22,2024-06-27,Delayed
SHP04570,SUP095,2024-02-11,2024-02-21,2024-03-01,Delayed
SHP04571,SUP011,2024-05-07,2024-05-18,2024-05-18,Delivered
SHP04572,SUP068,2024-06-23,2024-07-03,2024-07-09,Delayed
SHP04573,SUP082,2024-01-23,2024-01-31,2024-02-07,Delayed
SHP04574,SUP068,2024-03-04,2024-03-13,2024-03-13,Delivered
SHP04575,SUP098,2024-04-13,2024-04-26,2024-05-03,Delayed
SHP04576,SUP093,2024-02-13,2024-02-26,2024-03-06,Delayed
SHP04577,SUP088,2024-02-16,2024-02-25,2024-03-01,Delayed
SHP04578,SUP022,2024-01-22,2024-02-02,2024-01-31,Delivered
SHP04579,SUP066,2024-02-03,2024-02-14,2024-02-15,Delayed
SHP04580,SUP044,2024-01-31,2024-02-08,2024-02-09,Delayed
SHP04581,SUP006,2024-04-09,2024-04-21,2024-04-24,Delayed
SHP04582,SUP042,2024-01-05,2024-01-17,2024-01-26,Delayed
SHP04583,SUP025,2024-02-28,2024-03-11,2024-03-20,Delayed
SHP04584,SUP057,2024-01-14,2024-01-24,2024-01-23,Delivered
SHP04585,SUP085,2024-03-30,2024-04-11,2024-04-15,Delayed
SHP04586,SUP055,2024-02-11,2024-02-20,2024-02-22,Delayed
SHP04587,SUP016,2024-01-17,2024-01-30,2024-02-06,Delayed
SHP04588,SUP095,2024-01-20,2024-02-02,2024-02-05,Delayed
SHP04589,SUP014,2024-06-15,2024-06-25,2024-07-03,Delayed
SHP04590,SUP039,2024-01-09,2024-01-17,2024-01-20,Delayed
SHP04591,SUP028,2024-02-09,2024-02-18,2024-02-27,Delayed
SHP04592,SUP096,2024-05-28,2024-06-10,2024-06-18,Delayed
SHP04593,SUP092,2024-05-09,2024-05-18,2024-05-21,Delayed
SHP04594,SUP051,2024-03-31,2024-04-13,2024-04-20,Delayed
SHP04595,SUP049,2024-02-28,2024-03-06,2024-03-15,Delayed
SHP04596,SUP009,2024-05-05,2024-05-13,2024-05-18,Delayed
SHP04597,SUP058,2024-05-19,2024-05-27,2024-06-03,Delayed
SHP04598,SUP045,2024-06-04,2024-06-18,2024-06-19,Delayed
SHP04599,SUP022,2024-01-14,2024-01-21,2024-01-28,Delayed
SHP04600,SUP032,2024-05-13,2024-05-23,2024-05-28,Delayed
SHP04601,SUP069,2024-04-20,2024-05-03,2024-05-09,Delayed
SHP04602,SUP087,2024-05-15,2024-05-29,2024-05-30,Delayed
SHP04603,SUP069,2024-05-26,2024-06-08,2024-06-06,Delivered
SHP04604,SUP042,2024-03-17,2024-03-30,2024-03-30,Delivered
SHP04605,SUP053,2024-01-12,2024-01-24,2024-01-22,Delivered
SHP04606,SUP096,2024-04-24,2024-05-06,2024-05-10,Delayed
SHP04607,SUP059,2024-05-15,2024-05-27,2024-06-05,Delayed
SHP04608,SUP074,2024-03-15,2024-03-27,2024-03-25,Delivered
SHP04609,SUP039,2024-03-26,2024-04-07,2024-04-15,Delayed
SHP04610,SUP015,2024-02-27,2024-03-05,2024-03-06,Delayed
SHP04611,SUP071,2024-03-07,2024-03-15,2024-03-13,Delivered
SHP04612,SUP029,2024-01-13,2024-01-23,2024-01-22,Delivered
SHP04613,SUP003,2024-01-11,2024-01-20,2024-01-28,Delayed
SHP04614,SUP083,2024-04-13,2024-04-25,2024-04-23,Delivered
SHP04615,SUP010,2024-05-02,2024-05-09,2024-05-11,Delayed
SHP04616,SUP092,2024-03-16,2024-03-30,2024-04-03,Delayed
SHP04617,SUP029,2024-04-26,2024-05-10,2024-05-10,Delivered
SHP04618,SUP079,2024-06-07,2024-06-20,2024-06-25,Delayed
SHP04619,SUP035,2024-05-08,2024-05-18,2024-05-20,Delayed
SHP04620,SUP006,2024-06-18,2024-07-02,2024-07-04,Delayed
SHP04621,SUP012,2024-03-28,2024-04-07,2024-04-09,Delayed
SHP04622,SUP038,2024-01-17,2024-01-27,2024-02-01,Delayed
SHP04623,SUP077,2024-03-02,2024-03-09,2024-03-08,Delivered
SHP04624,SUP093,2024-03-15,2024-03-24,2024-03-23,Delivered
SHP04625,SUP019,2024-02-22,2024-03-05,2024-03-14,Delayed
SHP04626,SUP067,2024-05-15,2024-05-25,2024-05-30,Delayed
SHP04627,SUP008,2024-05-19,2024-05-26,2024-06-01,Delayed
SHP04628,SUP008,2024-01-13,2024-01-26,2024-02-03,Delayed
SHP04629,SUP084,2024-01-20,2024-01-28,2024-02-06,Delayed
SHP04630,SUP047,2024-01-27,2024-02-09,2024-02-16,Delayed
SHP04631,SUP004,2024-06-04,2024-06-11,2024-06-18,Delayed
SHP04632,SUP051,2024-04-07,2024-04-14,2024-04-13,Delivered
SHP04633,SUP085,2024-06-20,2024-06-27,2024-06-28,Delayed
SHP04634,SUP067,2024-04-03,2024-04-13,2024-04-18,Delayed
SHP04635,SUP045,2024-03-28,2024-04-04,2024-04-03,Delivered
SHP04636,SUP008,2024-01-01,2024-01-09,2024-01-10,Delayed
SHP04637,SUP087,2024-05-05,2024-05-15,2024-05-22,Delayed
SHP04638,SUP016,2024-06-25,2024-07-08,2024-07-06,Delivered
SHP04639,SUP077,2024-04-19,2024-04-27,2024-04-26,Delivered
SHP04640,SUP067,2024-01-19,2024-02-02,2024-02-06,Delayed
SHP04641,SUP009,2024-05-07,2024-05-18,2024-05-16,Delivered
SHP04642,SUP060,2024-05-29,2024-06-11,2024-06-20,Delayed
SHP04643,SUP078,2024-03-14,2024-03-21,2024-03-19,Delivered
SHP04644,SUP077,2024-01-11,2024-01-23,2024-01-22,Delivered
SHP04645,SUP071,2024-02-20,2024-03-03,2024-03-04,Delayed
SHP04646,SUP015,2024-01-14,2024-01-24,2024-01-28,Delayed
SHP04647,SUP071,2024-03-08,2024-03-20,2024-03-21,Delayed
SHP04648,SUP098,2024-01-25,2024-02-07,2024-02-09,Delayed
SHP04649,SUP041,2024-06-20,2024-06-30,2024-07-01,Delayed
SHP04650,SUP022,2024-01-23,2024-02-05,2024-02-06,Delayed
SHP04651,SUP024,2024-03-24,2024-03-31,2024-04-06,Delayed
SHP04652,SUP044,2024-04-21,2024-04-30,2024-05-03,Delayed
SHP04653,SUP001,2024-06-02,2024-06-11,2024-06-20,Delayed
SHP04654,SUP010,2024-02-19,2024-02-27,2024-02-27,Delivered
SHP04655,SUP080,2024-06-02,2024-06-09,2024-06-12,Delayed
SHP04656,SUP072,2024-03-17,2024-03-29,2024-04-02,Delayed
SHP04657,SUP056,2024-01-07,2024-01-14,2024-01-18,Delayed
SHP04658,SUP089,2024-01-21,2024-02-01,2024-02-06,Delayed
SHP04659,SUP050,2024-03-17,2024-03-26,2024-03-27,Delayed
SHP04660,SUP012,2024-03-25,2024-04-06,2024-04-04,Delivered
SHP04661,SUP089,2024-01-06,2024-01-19,2024-01-22,Delayed
SHP04662,SUP081,2024-03-21,2024-04-03,2024-04-08,Delayed
SHP04663,SUP060,2024-02-08,2024-02-17,2024-02-19,Delayed
SHP04664,SUP026,2024-04-15,2024-04-22,2024-04-22,Delivered
SHP04665,SUP078,2024-05-12,2024-05-24,2024-05-25,Delayed
SHP04666,SUP041,2024-02-23,2024-03-02,2024-03-07,Delayed
SHP04667,SUP036,2024-06-15,2024-06-28,2024-07-01,Delayed
SHP04668,SUP023,2024-06-03,2024-06-10,2024-06-12,Delayed
SHP04669,SUP043,2024-04-12,2024-04-20,2024-04-26,Delayed
SHP04670,SUP006,2024-04-27,2024-05-11,2024-05-18,Delayed
SHP04671,SUP069,2024-04-23,2024-05-05,2024-05-05,Delivered
SHP04672,SUP043,2024-01-14,2024-01-23,2024-01-27,Delayed
SHP04673,SUP025,2024-06-09,2024-06-23,2024-06-29,Delayed
SHP04674,SUP018,2024-03-09,2024-03-20,2024-03-28,Delayed
SHP04675,SUP062,2024-03-30,2024-04-13,2024-04-21,Delayed
SHP04676,SUP013,2024-02-11,2024-02-21,2024-03-01,Delayed
SHP04677,SUP043,2024-02-15,2024-02-24,2024-02-25,Delayed
SHP04678,SUP078,2024-06-24,2024-07-02,2024-07-09,Delayed
SHP04679,SUP028,2024-02-27,2024-03-05,2024-03-12,Delayed
SHP04680,SUP018,2024-05-08,2024-05-22,2024-05-22,Delivered
SHP04681,SUP059,2024-04-09,2024-04-22,2024-04-20,Delivered
SHP04682,SUP060,2024-03-01,2024-03-13,2024-03-19,Delayed
SHP04683,SUP063,2024-05-16,2024-05-30,2024-05-28,Delivered
SHP04684,SUP057,2024-01-25,2024-02-03,2024-02-02,Delivered
SHP04685,SUP092,2024-02-13,2024-02-26,2024-03-03,Delayed
SHP04686,SUP051,2024-06-26,2024-07-09,2024-07-11,Delayed
SHP04687,SUP056,2024-05-02,2024-05-13,2024-05-14,Delayed
SHP04688,SUP027,2024-01-24,2024-02-05,2024-02-11,Delayed
SHP04689,SUP032,2024-01-19,2024-02-02,2024-02-08,Delayed
SHP04690,SUP009,2024-02-04,2024-02-12,2024-02-11,Delivered
SHP04691,SUP096,2024-05-27,2024-06-08,2024-06-08,Delivered
SHP04692,SUP084,2024-04-21,2024-05-05,2024-05-14,Delayed
SHP04693,SUP092,2024-04-27,2024-05-09,2024-05-09,Delivered
SHP04694,SUP097,2024-06-13,2024-06-20,2024-06-22,Delayed
SHP04695,SUP068,2024-02-17,2024-02-27,2024-02-27,Delivered
SHP04696,SUP046,2024-02-23,2024-03-08,2024-03-15,Delayed
SHP04697,SUP098,2024-04-30,2024-05-13,2024-05-16,Delayed
SHP04698,SUP067,2024-05-29,2024-06-06,2024-06-05,Delivered
SHP04699,SUP026,2024-03-06,2024-03-20,2024-03-23,Delayed
SHP04700,SUP008,2024-04-23,2024-05-07,2024-05-10,Delayed
SHP04701,SUP006,2024-05-17,2024-05-24,2024-05-23,Delivered
SHP04702,SUP080,2024-01-11,2024-01-24,2024-01-27,Delayed
SHP04703,SUP024,2024-06-18,2024-06-28,2024-07-01,Delayed
SHP04704,SUP048,2024-03-24,2024-03-31,2024-04-03,Delayed
SHP04705,SUP094,2024-01-23,2024-02-02,2024-02-11,Delayed
SHP04706,SUP045,2024-05-16,2024-05-26,2024-05-28,Delayed
SHP04707,SUP013,2024-02-06,2024-02-16,2024-02-20,Delayed
SHP04708,SUP069,2024-03-27,2024-04-03,2024-04-12,Delayed
SHP04709,SUP025,2024-06-05,2024-06-17,2024-06-19,Delayed
SHP04710,SUP020,2024-02-29,2024-03-14,2024-03-22,Delayed
SHP04711,SUP082,2024-05-26,2024-06-05,2024-06-03,Delivered
SHP04712,SUP082,2024-01-04,2024-01-16,2024-01-25,Delayed
SHP04713,SUP066,2024-02-18,2024-03-03,2024-03-09,Delayed
SHP04714,SUP074,2024-01-17,2024-01-30,2024-01-30,Delivered
SHP04715,SUP045,2024-01-25,2024-02-08,2024-02-07,Delivered
SHP04716,SUP047,2024-06-25,2024-07-08,2024-07-15,Delayed
SHP04717,SUP063,2024-06-16,2024-06-24,2024-06-27,Delayed
SHP04718,SUP076,2024-06-27,2024-07-08,2024-07-13,Delayed
SHP04719,SUP077,2024-01-06,2024-01-18,2024-01-17,Delivered
SHP04720,SUP055,2024-05-12,2024-05-26,2024-05-27,Delayed
SHP04721,SUP075,2024-01-20,2024-02-02,2024-02-01,Delivered
SHP04722,SUP019,2024-06-18,2024-06-29,2024-07-08,Delayed
SHP04723,SUP035,2024-04-17,2024-04-27,2024-05-06,Delayed
SHP04724,SUP053,2024-01-31,2024-02-11,2024-02-17,Delayed
SHP04725,SUP026,2024-06-18,2024-06-29,2024-07-06,Delayed
SHP04726,SUP014,2024-03-06,2024-03-16,2024-03-15,Delivered
SHP04727,SUP045,2024-06-08,2024-06-20,2024-06-27,Delayed
SHP04728,SUP044,2024-03-19,2024-04-02,2024-04-01,Delivered
SHP04729,SUP088,2024-06-12,2024-06-22,2024-06-24,Delayed
SHP04730,SUP065,2024-04-27,2024-05-05,2024-05-14,Delayed
SHP04731,SUP051,2024-01-05,2024-01-14,2024-01-16,Delayed
SHP04732,SUP043,2024-06-04,2024-06-18,2024-06-27,Delayed
SHP04733,SUP086,2024-04-25,2024-05-02,2024-05-06,Delayed
SHP04734,SUP023,2024-03-11,2024-03-21,2024-03-19,Delivered
SHP04735,SUP056,2024-03-21,2024-03-31,2024-04-09,Delayed
SHP04736,SUP019,2024-04-20,2024-05-01,2024-04-30,Delivered
SHP04737,SUP082,2024-03-23,2024-03-31,2024-04-08,Delayed
SHP04738,SUP076,2024-04-11,2024-04-24,2024-05-02,Delayed
SHP04739,SUP055,2024-02-24,2024-03-08,2024-03-11,Delayed
SHP04740,SUP092,2024-06-14,2024-06-25,2024-06-24,Delivered
SHP04741,SUP092,2024-01-24,2024-02-05,2024-02-06,Delayed
SHP04742,SUP060,2024-04-16,2024-04-30,2024-05-07,Delayed
SHP04743,SUP059,2024-03-31,2024-04-10,2024-04-13,Delayed
SHP04744,SUP033,2024-03-22,2024-04-05,2024-04-14,Delayed
SHP04745,SUP019,2024-01-16,2024-01-30,2024-02-03,Delayed
SHP04746,SUP028,2024-04-05,2024-04-15,2024-04-22,Delayed
SHP04747,SUP052,2024-03-21,2024-04-01,2024-04-03,Delayed
